-0.00542139;-0.019487001;-0.005263391
-0.016837113;-0.012464602;-0.010460713
0.0021553105;-0.016221682;0.00413143
0.0048492486;-0.019227345;0.009555144
0.007004399;-0.006006876;0.026394116
0.008728519;-0.0016805007;-0.003884708
-0.0070796846;-0.010719401;0.0031422337
0.013086252;0.02579948;-0.022486214
0.010469002;0.008139583;0.0070110294
-0.004124799;0.022136668;0.0056088236
-1.7483892E-4;0.014584334;0.010737059
0.009235129;0.0022924668;0.027339647
0.002700603;-0.020041026;-0.0031282823
-0.0040895175;-0.04103282;-0.008752625
0.017040886;-0.035951257;-0.013252101
-0.030117292;-0.016261006;-0.029351681
-0.027218834;0.018241195;-0.0047313445
0.0110374335;0.023967957;-0.016285075
0.018204946;0.034799363;0.011971939
0.014563957;0.027839493;0.009577552
0.003838666;0.034771595;0.020162042
-0.010991567;0.005942275;0.022379633
-0.016605753;-0.00774618;-0.0070962934
0.014840397;5.305597E-5;0.006822965
0.008747318;-0.009332555;-7.9162786E-4
0.013247854;-0.023091044;-0.019383302
0.004348283;-0.034097835;0.009493358
-0.0043338733;-0.030403268;-0.023655314
0.0012204013;-0.011822615;0.018575748
-5.8617897E-4;0.0030419084;-0.0038894005
-0.008281443;0.0149335265;-0.02186152
0.0058748457;0.008821822;-0.011239217
0.0046998765;0.022682456;-0.008991373
0.0021974011;0.043145966;0.011556902
0.008007921;0.0063917725;0.027995521
1.563367E-4;-0.019886581;-0.008853583
1.2506936E-4;-0.028409265;-0.025832867
-0.0077124443;-0.05397741;-0.045666292
-0.004607456;-0.05568193;-0.0052830344
0.0010015356;-0.003920544;0.0020235723
0.0070512285;0.024988566;0.001618858
9.5348275E-4;0.048115853;0.038795087
-7.9971383E-4;0.04474268;0.03103607
-0.0100147715;0.042044144;0.031078855
-0.009574316;0.024260316;-1.369158E-4
-0.010784454;-0.011841747;-0.012609533
0.006997437;-0.018848397;0.002412374
0.03059795;-0.021328717;-0.004320101
-0.00364664;-0.017062975;0.009043919
2.0768786E-4;-0.016775379;-0.005264865
0.01422865;-0.0071703037;0.008288109
0.00513292;0.009888757;3.804867E-4
-0.014643664;0.017286006;-0.02469561
-0.027339932;0.016953804;-0.019756489
-0.023434445;0.016688043;-0.02205519
0.0062524443;-0.005399565;0.0011058473
-0.0153105445;-0.023069652;0.0133846775
0.012751564;-0.021580722;0.0044577424
0.010201251;-0.0047645774;0.009816194
0.006598501;0.0055633383;-0.004647045
0.013091301;-0.0017993295;0.027532363
-0.0035894592;0.0048105363;-0.0029741088
-0.0075590676;0.01947343;-0.021129288
-0.020109754;0.015578743;0.00809657
-0.0020253032;0.0062129945;0.0064772563
-0.0031827425;0.017470395;0.023931805
-0.008796194;0.010851316;3.9544405E-4
-0.019536955;0.018056054;-0.0059336447
-0.0015670642;-0.0011801574;0.014003084
0.014371349;0.002180874;-0.013797533
-0.005690421;-0.0107553005;-0.023538027
0.0016976631;-0.02735424;-0.012580421
0.0013581305;-0.021883393;0.008685663
0.010461505;-0.020631714;6.9853064E-4
0.027119204;-0.02588037;-0.0056911753
0.012320363;-0.005079297;-0.01080294
-0.00889371;0.0084365625;-0.0023923523
-0.013364968;0.04112425;0.004336118
0.009620526;0.0078994;0.0034688944
0.010821421;0.00319452;0.021525115
8.4463647E-4;-0.016194385;-0.0077799074
-0.00869929;-0.034830507;-0.018723926
0.011790567;-0.0028644057;-0.0024791409
-0.003067546;8.334754E-4;-0.014483313
0.003795963;0.013166781;0.01341335
-0.014150729;0.026158424;0.01698068
0.0043044165;0.01155174;0.007334544
0.003443533;-0.009508609;-0.006632365
-0.020682674;0.0017681132;0.013444108
0.008453861;-0.020460509;0.017005287
-0.0026119112;-0.031993408;-0.01764577
0.013535471;-0.025594726;-0.026616616
-0.0016716231;-0.011100781;-0.0025432934
0.012725201;0.009869375;0.0042153653
0.0039301612;0.0266455;0.015872292
-0.007793371;0.0306914;0.012697834
-0.021859696;0.01517812;-0.008591733
0.009074743;0.002767496;-0.019373387
0.015072294;-0.025911003;-0.002998709
0.007370335;-0.026978802;-0.0023989673
-0.005041232;-0.005958042;0.010580827
6.5451453E-4;-0.007891433;-0.004035339
-0.005726388;0.006186853;0.0030217287
1.06389314E-4;0.0049494826;0.002417383
0.014147611;-0.021040414;0.008183907
-0.030869411;0.005042669;-0.0059528747
-0.0043830285;-0.024090866;-0.0110123
0.004306077;-0.022397691;0.00369016
0.01594486;0.016456846;0.021702128
0.011193389;0.041290477;-0.0013882975
0.0011422115;0.042407382;0.011389362
9.137692E-4;0.012050905;0.02161149
7.3101535E-4;-0.009109275;0.0047891918
0.0021473123;-0.03853742;-0.014918647
-0.0076571503;-0.021454936;-0.024434917
0.00324928;-0.04841395;-0.013297934
-0.008338076;-0.03248116;-0.010638347
-4.2046088E-4;-0.016609928;-0.033510678
-0.020648869;0.008587058;0.004441458
-0.018081594;0.047494646;0.022303166
0.010534724;0.047370717;0.017842533
0.013115279;0.025396574;0.0017740264
-0.014507777;0.01719226;-0.017330779
-0.0037937213;-0.008121192;-0.026364623
0.009465023;-0.028371954;-0.0023416984
0.04194702;-0.032072563;0.016876642
0.0148076145;-0.03503305;0.001001313
-0.024091408;-0.02490144;-0.0054489495
-0.031773128;0.0050788475;-0.02935916
0.0042689987;0.016563078;-0.010987327
0.003415199;0.025750462;0.03496014
-0.01289284;0.02060037;0.00921811
-0.011876773;0.010230296;0.019874489
0.009248582;0.0019342367;0.0033995905
0.010523866;-0.0047026104;0.008969672
0.014669092;-0.031887088;0.013425738
7.9777394E-4;-0.03800967;-0.02675941
-0.013424281;-0.039782736;-0.027657527
0.014260575;-0.02870119;-0.028376022
0.0082834605;0.011414048;0.0022991823
-0.004310732;0.040381238;-0.0044106543
-0.037823584;0.03230499;-0.0035285233
-0.025571369;0.044593994;-0.0028228187
0.034230404;0.010675195;0.016491745
0.018009324;-0.022709845;0.019443396
-0.027780041;-0.018167876;-0.015695283
-0.022224033;-0.027034301;-0.037556227
-5.91726E-4;-0.01850244;0.007455019
