-0.015964534;0.48883513;-1.4356185
-0.039334126;0.72427124;-1.3391198
-0.092404805;0.78816944;-1.2244209
-0.13642384;0.71480066;-1.0889117
-0.23101407;0.6311667;-0.92737937
-0.38559252;0.4608904;-0.37002847
-0.733474;0.16768694;0.22272722
-1.1535761;0.11691322;0.37505677
-1.527939;0.26203644;0.4750454
-1.74657;0.13686304;0.84253633
-1.8894434;-0.48019463;1.2396541
-2.0849922;-1.2111088;1.3198483
-2.2398689;-1.6829495;1.2808787
-2.1043952;-1.9276097;1.3247029
-1.6069535;-2.0405252;1.6160123
-0.8715003;-1.8667952;1.8490598
-0.20188777;-1.3840611;1.8792479
0.2509898;-0.77287394;1.6346483
0.5718856;-0.13392413;1.1889687
0.8864147;0.3881732;0.7199249
1.1955087;0.81366354;0.26968992
1.5270612;0.97280586;0.040751945
1.7747741;0.90011966;0.0076015554
1.831538;0.814627;0.037331246
1.6542928;0.72982657;0.07986499
1.3546844;0.60104877;0.163892
1.1087475;0.37537026;0.2311136
0.958873;0.16826497;0.29114088
0.89366084;0.10179947;0.2204127
0.8164912;0.27128333;0.020080162
0.78600544;0.5713235;-0.15268587
0.71630436;0.6695588;-0.2846487
0.655856;0.50713146;-0.14646895
0.43718478;0.097111404;0.07657483
0.093497835;-0.2894984;0.27375987
-0.16270174;-0.3394112;0.4565079
-0.23328638;-0.17543522;0.4902063
-0.21241036;0.16433933;0.35466504
-0.117584534;0.54670584;0.19623204
-0.03938013;0.6422475;0.14448564
-0.026816605;0.44289955;0.059338506
-0.15817203;0.2490462;0.022470806
-0.27185014;0.21642447;0.07422665
-0.29482386;0.32450676;0.059381314
-0.27726534;0.2346054;-0.04624495
-0.30462477;-0.038096927;-0.28074595
-0.24369982;-0.03047754;-0.22459677
-0.19495985;-0.024382032;-0.17967741
-0.30753037;-0.24372438;-0.44374192
-0.24602431;0.034708;-0.7299935
-0.054631945;0.19827421;-0.48399484
0.10160694;0.08010375;-0.19969587
0.19847305;-0.14822169;-0.053506695
0.17596595;-0.34279612;0.057194643
0.169679;-0.35470563;0.052005716
0.2373057;-0.2337645;-0.008395428
0.28515705;-0.09716786;-0.050466344
